epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.09633,1.07534,1.47864,1.17075,0.68228,0.65355,0.69839,0.54511,0.96496,0.70765,1.03871,2.142e-05,2.142e-05,2.142e-05
2,5.63723,1.1829,1.43301,1.198,0.69077,0.65967,0.70209,0.5438,0.96575,0.70803,1.04066,4.18505e-05,4.18505e-05,4.18505e-05
3,8.22067,1.13901,1.20426,1.1853,0.70583,0.64282,0.70705,0.54607,0.96128,0.71108,1.03917,6.00426e-05,6.00426e-05,6.00426e-05
4,10.9618,1.10368,1.11313,1.12814,0.82889,0.62333,0.72458,0.55603,0.94992,0.71618,1.03271,7.59964e-05,7.59964e-05,7.59964e-05
5,13.4968,1.12942,1.07518,1.14969,0.84717,0.61965,0.72051,0.55073,0.94071,0.71767,1.02026,8.97117e-05,8.97117e-05,8.97117e-05
6,16.1524,1.03189,0.97616,1.12461,0.81292,0.63567,0.73821,0.56049,0.93581,0.70743,1.01442,8.95475e-05,8.95475e-05,8.95475e-05
7,18.7817,1.08356,1.0435,1.14342,0.82313,0.64583,0.76319,0.57249,0.93446,0.67972,1.01838,8.3657e-05,8.3657e-05,8.3657e-05
8,21.2927,1.02556,0.93582,1.12316,0.78321,0.68483,0.77043,0.58751,0.93934,0.64178,1.03603,7.77665e-05,7.77665e-05,7.77665e-05
9,23.8499,1.05266,0.98223,1.0878,0.78145,0.69192,0.77815,0.59863,0.91029,0.63923,1.02057,7.1876e-05,7.1876e-05,7.1876e-05
10,26.3759,1.00256,0.91452,1.11145,0.79426,0.70622,0.78,0.60343,0.87438,0.65944,0.98373,6.59855e-05,6.59855e-05,6.59855e-05
11,34.1122,0.94392,0.84423,1.02894,0.79957,0.7008,0.7748,0.60692,0.86509,0.6595,0.97233,6.0095e-05,6.0095e-05,6.0095e-05
12,36.5907,0.94684,0.83746,1.0327,0.82156,0.69111,0.78309,0.61181,0.85454,0.66501,0.95866,5.42045e-05,5.42045e-05,5.42045e-05
13,39.0036,0.90264,0.79237,0.99647,0.76679,0.73033,0.78809,0.61435,0.86624,0.66341,0.9632,4.8314e-05,4.8314e-05,4.8314e-05
14,41.5265,0.96061,0.78117,1.08114,0.81053,0.71367,0.79293,0.6189,0.86179,0.66803,0.95538,4.24235e-05,4.24235e-05,4.24235e-05
15,43.8529,0.94355,0.8455,1.05121,0.81357,0.72621,0.79505,0.62351,0.8501,0.65671,0.94435,3.6533e-05,3.6533e-05,3.6533e-05
16,46.3097,0.95271,0.75546,1.01724,0.80729,0.73205,0.79973,0.62253,0.85034,0.65303,0.94324,3.06425e-05,3.06425e-05,3.06425e-05
17,48.7829,0.92265,0.77452,1.01376,0.7997,0.73461,0.80181,0.62532,0.844,0.64727,0.93905,2.4752e-05,2.4752e-05,2.4752e-05
18,51.2331,0.90375,0.76411,0.99237,0.79469,0.73993,0.80477,0.63008,0.84409,0.63869,0.93906,1.88615e-05,1.88615e-05,1.88615e-05
19,53.5905,0.96785,0.88005,1.04298,0.82214,0.72235,0.80298,0.629,0.83783,0.63533,0.93678,1.2971e-05,1.2971e-05,1.2971e-05
20,55.8893,0.88225,0.67307,0.96461,0.8175,0.73014,0.80276,0.62937,0.83772,0.63334,0.93659,7.0805e-06,7.0805e-06,7.0805e-06
