epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.6301,1.23008,1.64114,1.18457,0.71426,0.63888,0.70448,0.5447,0.93053,0.73561,0.99162,3.87442e-05,3.87442e-05,3.87442e-05
2,14.9686,1.19498,1.5619,1.16327,0.69136,0.63279,0.70012,0.53861,0.94329,0.746,0.99943,7.06482e-05,7.06482e-05,7.06482e-05
3,19.0425,1.12723,1.30646,1.14216,0.68815,0.6581,0.70332,0.54086,0.94324,0.75324,1.00006,9.46982e-05,9.46982e-05,9.46982e-05
4,23.2601,1.06884,1.3159,1.10943,0.72057,0.64994,0.70476,0.53919,0.94455,0.75212,0.99879,8.3657e-05,8.3657e-05,8.3657e-05
5,27.5368,1.08198,1.20654,1.10604,0.72942,0.64629,0.71056,0.54626,0.94463,0.73401,1.00219,7.1876e-05,7.1876e-05,7.1876e-05
6,31.8342,1.04667,1.12104,1.09532,0.73298,0.6444,0.71261,0.55215,0.93594,0.73635,0.99064,6.0095e-05,6.0095e-05,6.0095e-05
7,36.1293,1.01027,1.11099,1.03937,0.73981,0.661,0.72151,0.55565,0.92515,0.7451,0.98096,4.8314e-05,4.8314e-05,4.8314e-05
8,40.2804,1.02305,1.12426,1.05349,0.73586,0.67104,0.72316,0.55601,0.92054,0.74894,0.97305,3.6533e-05,3.6533e-05,3.6533e-05
9,44.4668,1.04729,1.09341,1.08817,0.74204,0.68546,0.73308,0.5621,0.91665,0.74009,0.96826,2.4752e-05,2.4752e-05,2.4752e-05
10,48.6444,1.01176,1.05395,1.06523,0.74862,0.6741,0.73217,0.56253,0.90999,0.73122,0.96861,1.2971e-05,1.2971e-05,1.2971e-05
